# s_m;x_m;y_m;psi_rad;kappa_radpm;vx_mps;ax_mps2
52.586941;-31.995771;24.325274;-0.096982;0.177554;6.468414;-0.641645
52.786891;-31.796513;24.309640;-0.058662;0.206142;6.448549;-0.484821
52.986841;-31.597961;24.302250;-0.014751;0.236050;6.433499;-0.332432
53.186792;-31.400429;24.304141;0.034910;0.266797;6.423158;-0.183919
53.386742;-31.204226;24.316351;0.090392;0.297526;6.417431;-0.038765
53.586693;-31.009589;24.339926;0.151584;0.320380;6.416223;-0.000000
53.786643;-30.816194;24.375517;0.211294;0.286457;6.416223;0.000000
53.986593;-30.624608;24.422072;0.264303;0.251126;6.416223;-0.040968
54.186544;-30.434717;24.478325;0.310534;0.215816;6.414946;0.018607
54.386494;-30.246409;24.543008;0.350059;0.181419;6.415526;0.074541
54.586444;-30.059570;24.614853;0.383041;0.148367;6.417849;0.115179
54.786395;-29.874090;24.692594;0.409675;0.116742;6.421436;0.069733
54.986345;-29.689853;24.774962;0.430151;0.086374;6.423607;-0.010331
55.186295;-29.506750;24.860691;0.444625;0.056921;6.423285;-0.076079
55.386246;-29.324665;24.948513;0.453198;0.027923;6.420917;-0.128229
55.586196;-29.143594;25.037111;0.456045;0.006102;6.416922;-0.166312
55.786146;-28.963788;25.125512;0.458120;0.014627;6.411738;-0.188569
55.986097;-28.784778;25.214172;0.461899;0.023227;6.405855;-0.191823
56.186047;-28.606554;25.303474;0.467388;0.031831;6.399864;-0.171428
56.385997;-28.429105;25.393800;0.474577;0.040363;6.394506;-0.145289
56.585948;-28.252417;25.485533;0.483450;0.048745;6.389962;-0.145123
56.785898;-28.076481;25.579054;0.493979;0.056893;6.385419;-0.127105
56.985848;-27.901284;25.674747;0.506124;0.064725;6.381437;-0.128091
57.185799;-27.726814;25.772993;0.519836;0.072154;6.377423;-0.144058
57.385749;-27.553061;25.874175;0.535051;0.079096;6.372905;-0.171803
57.585699;-27.380084;25.978626;0.551410;0.074328;6.367512;-0.209093
57.785650;-27.207919;26.086002;0.562610;0.036335;6.360943;-0.254676
57.985600;-27.036040;26.194974;0.566227;-0.000695;6.352932;-0.295674
58.185550;-26.864119;26.303938;0.562328;-0.037704;6.343619;-0.316418
58.385501;-26.691829;26.411292;0.550850;-0.075632;6.333638;-0.506914
