# s_m;x_m;y_m;psi_rad;kappa_radpm;vx_mps;ax_mps2
48.796023;0.417082;0.460558;3.924383;0.005220;8.000000;0.000000
48.996007;0.275331;0.319432;3.925061;0.001563;8.000000;0.000000
49.195991;0.133621;0.178258;3.925008;-0.002093;8.000000;0.000000
49.395974;-0.008145;0.037146;3.924224;-0.005751;8.000000;0.000000
49.595958;-0.150065;-0.103794;3.922708;-0.009410;8.000000;0.000000
49.795942;-0.292255;-0.244473;3.920491;-0.011927;8.000000;0.000000
49.995925;-0.434812;-0.384858;3.918155;-0.011417;8.000000;0.000000
50.195909;-0.577672;-0.524900;3.915922;-0.010907;8.000000;0.000000
50.395893;-0.720821;-0.664614;3.913792;-0.010396;8.000000;0.000000
50.595876;-0.864244;-0.804014;3.911763;-0.009885;8.000000;0.000000
50.795860;-1.007927;-0.943116;3.909838;-0.009373;8.000000;0.000000
50.995844;-1.151856;-1.081934;3.908015;-0.008861;8.000000;0.000000
51.195828;-1.296015;-1.220483;3.906294;-0.008349;8.000000;0.000000
51.395811;-1.440392;-1.358777;3.904676;-0.007836;8.000000;0.000000
51.595795;-1.584971;-1.496831;3.903161;-0.007323;8.000000;0.000000
51.795779;-1.729762;-1.634684;3.901756;-0.006583;8.000000;0.000000
51.995762;-1.874771;-1.772382;3.900561;-0.005363;8.000000;0.000000
52.195746;-2.019919;-1.909917;3.899611;-0.004142;8.000000;0.000000
52.395730;-2.165177;-2.047328;3.898905;-0.002920;8.000000;0.000000
52.595713;-2.310515;-2.184654;3.898443;-0.001698;8.000000;0.000000
52.795697;-2.455904;-2.321935;3.898226;-0.000477;8.000000;0.000000
52.995681;-2.601314;-2.459210;3.898252;0.000745;8.000000;0.000000
53.195665;-2.746716;-2.596517;3.898524;0.001966;8.000000;0.000000
53.395648;-2.892080;-2.733897;3.899039;0.003186;8.000000;0.000000
53.595632;-3.037376;-2.871388;3.899798;0.004405;8.000000;0.000000
53.795616;-3.182538;-3.008993;3.900758;0.004482;8.000000;0.000000
53.995599;-3.327540;-3.146688;3.901472;0.002657;8.000000;0.000000
54.195583;-3.472488;-3.284477;3.901821;0.000833;8.000000;0.000000
54.395567;-3.617426;-3.422303;3.901805;-0.000990;8.000000;0.000000
54.595550;-3.762397;-3.560106;3.901425;-0.002813;8.000000;0.000000
54.795534;-3.907447;-3.697827;3.900680;-0.004636;8.000000;0.000000
54.995518;-4.052619;-3.835410;3.899570;-0.006460;8.000000;0.000000
55.195502;-4.197957;-3.972794;3.898096;-0.008286;8.000000;0.000000
55.395485;-4.343507;-4.109922;3.896256;-0.010114;8.000000;0.000000
55.595469;-4.489311;-4.246734;3.894051;-0.011945;8.000000;0.000000
55.795453;-4.635456;-4.383215;3.891604;-0.010816;8.000000;0.000000
55.995436;-4.781922;-4.519418;3.889962;-0.005596;8.000000;0.000000
56.195420;-4.928520;-4.655437;3.889365;-0.000372;8.000000;0.000000
56.395404;-5.075113;-4.791431;3.889813;0.004854;8.000000;0.000000
56.595387;-5.221564;-4.927558;3.891306;0.010082;8.000000;0.000000
56.795371;-5.367737;-5.063977;3.893845;0.015308;8.000000;0.000000
56.995355;-5.513495;-5.200846;3.897428;0.020531;8.000000;0.000000
57.195339;-5.658701;-5.338323;3.902055;0.025747;8.000000;0.000000
57.395322;-5.803220;-5.476567;3.907725;0.030952;8.000000;0.000000
57.595306;-5.946914;-5.615735;3.914436;0.036139;8.000000;0.000000
57.795290;-6.089552;-5.755880;3.921894;0.035283;8.000000;0.000000
57.995273;-6.231149;-5.896962;3.928192;0.027732;8.000000;0.000000
58.195257;-6.372010;-6.038877;3.932984;0.020201;8.000000;0.000000
58.395241;-6.512336;-6.181398;3.936272;0.012687;8.000000;0.000000
58.595224;-6.652326;-6.324301;3.938060;0.005185;8.000000;0.000000
58.795208;-6.792179;-6.467362;3.938347;-0.002312;8.000000;0.000000
58.995192;-6.932095;-6.610355;3.937134;-0.009811;8.000000;0.000000
59.195176;-7.072275;-6.753056;3.934421;-0.017318;8.000000;0.000000
59.395159;-7.212918;-6.895240;3.930206;-0.024839;8.000000;0.000000
59.595143;-7.354224;-7.036682;3.924487;-0.032379;8.000000;0.000000
59.795127;-7.496492;-7.177269;3.917552;-0.034118;8.000000;0.000000
59.995110;-7.639767;-7.316943;3.911109;-0.030280;8.000000;0.000000
60.195094;-7.783848;-7.455712;3.905437;-0.026429;8.000000;0.000000
60.395078;-7.928635;-7.593691;3.900537;-0.022570;8.000000;0.000000
60.595061;-8.074022;-7.730996;3.896410;-0.018704;8.000000;0.000000
60.795045;-8.219908;-7.867743;3.893057;-0.014834;8.000000;0.000000
60.995029;-8.366188;-8.004048;3.890478;-0.010961;8.000000;0.000000
61.195013;-8.512761;-8.140026;3.888674;-0.007087;8.000000;0.000000
61.394996;-8.659522;-8.275792;3.887644;-0.003211;8.000000;0.000000
61.594980;-8.806370;-8.411463;3.887390;0.000664;8.000000;0.000000
61.794964;-8.953205;-8.547157;3.887857;0.003601;8.000000;0.000000
61.994947;-9.099947;-8.682959;3.888798;0.005810;8.000000;0.000000
62.194931;-9.246535;-8.818935;3.890180;0.008018;8.000000;0.000000
62.394915;-9.392910;-8.955150;3.892004;0.010226;8.000000;0.000000
62.594898;-9.539012;-9.091670;3.894269;0.012432;8.000000;0.000000
62.794882;-9.684783;-9.228561;3.896976;0.014637;8.000000;0.000000
62.994866;-9.830163;-9.365888;3.900124;0.016841;8.000000;0.000000
63.194850;-9.975093;-9.503718;3.903712;0.019042;8.000000;0.000000
63.394833;-10.119516;-9.642115;3.907741;0.021239;8.000000;0.000000
63.594817;-10.263371;-9.781145;3.912209;0.023433;8.000000;0.000000
63.794801;-10.406536;-9.920796;3.916817;0.020793;8.000000;0.000000
63.994784;-10.549104;-10.061021;3.920411;0.015150;8.000000;0.000000
64.194768;-10.691266;-10.201698;3.922877;0.009513;8.000000;0.000000
64.394752;-10.833175;-10.342660;3.924217;0.003882;8.000000;0.000000
64.594736;-10.974981;-10.483737;3.924430;-0.001748;8.000000;0.000000
64.794719;-11.116833;-10.624763;3.923518;-0.007378;8.000000;0.000000
64.994703;-11.258883;-10.765568;3.921478;-0.013012;8.000000;0.000000
65.194687;-11.401282;-10.905987;3.918312;-0.018653;8.000000;0.000000
65.394670;-11.544179;-11.045849;3.914018;-0.024300;8.000000;0.000000
65.594654;-11.687726;-11.184989;3.908595;-0.029957;8.000000;0.000000
65.794638;-11.832161;-11.323343;3.902403;-0.030079;8.000000;0.000000
65.994621;-11.977450;-11.460852;3.896659;-0.027352;8.000000;0.000000
66.194605;-12.123469;-11.597544;3.891461;-0.024619;8.000000;0.000000
66.394589;-12.270144;-11.733503;3.886811;-0.021883;8.000000;0.000000
66.594573;-12.417402;-11.868808;3.882709;-0.019143;8.000000;0.000000
66.794556;-12.565168;-12.003540;3.879155;-0.016403;8.000000;0.000000
66.994540;-12.713369;-12.137781;3.876149;-0.013661;8.000000;0.000000
67.194524;-12.861931;-12.271613;3.873691;-0.010918;8.000000;0.000000
67.394507;-13.010780;-12.405115;3.871783;-0.008175;8.000000;0.000000
67.594491;-13.159842;-12.538369;3.870422;-0.005431;8.000000;0.000000
67.794475;-13.309052;-12.671448;3.869353;-0.006285;8.000000;0.000000
67.994458;-13.458426;-12.804336;3.867869;-0.008568;8.000000;0.000000
68.194442;-13.608027;-12.936967;3.865928;-0.010850;8.000000;0.000000
68.394426;-13.757920;-13.069277;3.863530;-0.013130;8.000000;0.000000
68.594410;-13.908166;-13.201200;3.860677;-0.015409;8.000000;0.000000
68.794393;-14.058830;-13.332669;3.857368;-0.017684;8.000000;0.000000
68.994377;-14.209976;-13.463620;3.853605;-0.019956;8.000000;0.000000
69.194361;-14.361667;-13.593987;3.849386;-0.022224;8.000000;0.000000
69.394344;-14.513967;-13.723705;3.844714;-0.024485;8.000000;0.000000
69.594328;-14.666939;-13.852707;3.839589;-0.026738;8.000000;0.000000
