# s_m;x_m;y_m;psi_rad;kappa_radpm;vx_mps;ax_mps2
67.370986;-9.827350;-6.409878;2.950008;-0.025543;7.500000;0.000000
67.570900;-10.023477;-6.371354;2.945456;-0.020011;7.500000;0.000000
67.770814;-10.219460;-6.332044;2.942009;-0.014480;7.500000;0.000000
67.970727;-10.415344;-6.292164;2.939667;-0.008950;7.500000;0.000000
68.170641;-10.611170;-6.251930;2.938430;-0.003423;7.500000;0.000000
68.370555;-10.806981;-6.211560;2.938298;0.002103;7.500000;0.000000
68.570469;-11.002821;-6.171270;2.939271;0.007627;7.500000;0.000000
68.770383;-11.198732;-6.131276;2.941348;0.013149;7.500000;0.000000
68.970297;-11.394757;-6.091796;2.944530;0.018670;7.500000;0.000000
69.170211;-11.590862;-6.053044;2.948442;0.018437;7.500000;0.000000
69.370125;-11.787080;-6.015018;2.951789;0.015052;7.500000;0.000000
69.570039;-11.983426;-5.977580;2.954459;0.011667;7.500000;0.000000
69.769953;-12.179873;-5.940597;2.956453;0.008284;7.500000;0.000000
69.969866;-12.376394;-5.903938;2.957771;0.004902;7.500000;0.000000
70.169780;-12.572963;-5.867468;2.958413;0.001522;7.500000;0.000000
70.369694;-12.769553;-5.831057;2.958380;-0.001858;7.500000;0.000000
70.569608;-12.966136;-5.794571;2.957671;-0.005237;7.500000;0.000000
70.769522;-13.162686;-5.757879;2.956286;-0.008615;7.500000;0.000000
70.969436;-13.359177;-5.720847;2.954225;-0.011994;7.500000;0.000000
71.169350;-13.555547;-5.683364;2.951755;-0.011968;7.500000;0.000000
71.369264;-13.751821;-5.645413;2.949461;-0.010986;7.500000;0.000000
71.569178;-13.948013;-5.607031;2.947363;-0.010005;7.500000;0.000000
71.769092;-14.144130;-5.568255;2.945461;-0.009023;7.500000;0.000000
71.969005;-14.340179;-5.529126;2.943755;-0.008041;7.500000;0.000000
72.168919;-14.536167;-5.489681;2.942246;-0.007060;7.500000;0.000000
72.368833;-14.732099;-5.449960;2.940932;-0.006079;7.500000;0.000000
72.568747;-14.927982;-5.410000;2.939815;-0.005098;7.500000;0.000000
72.768661;-15.123823;-5.369842;2.938894;-0.004117;7.500000;0.000000
72.968575;-15.319628;-5.329522;2.938169;-0.003136;7.500000;0.000000
